2015-10-27T17:40:01.478784Z|Xposition|16.50305
2015-10-27T17:40:01.765106Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:02.198637Z|Xposition|16.50306
2015-10-27T17:40:02.628592Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:02.630735Z|Xposition|16.50305
2015-10-27T17:40:02.773173Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:02.916780Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:03.060843Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:03.204697Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:03.206733Z|Xposition|16.50306
2015-10-27T17:40:03.348794Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:03.350681Z|Xposition|16.50305
2015-10-27T17:40:03.492701Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:03.781161Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:03.925055Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:03.930616Z|Xposition|16.50306
2015-10-27T17:40:04.070581Z|Xposition|16.50305
2015-10-27T17:40:04.213003Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:04.214800Z|Xposition|16.50306
2015-10-27T17:40:04.356787Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:04.358656Z|Xposition|16.50305
2015-10-27T17:40:04.500864Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:04.502751Z|Xposition|16.50306
2015-10-27T17:40:04.789290Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:40:05.076905Z|path_pos|-1.3487900000 -3.0668900000 0.2217400000
2015-10-27T17:40:05.366585Z|Xposition|16.50305
2015-10-27T17:40:05.510638Z|Xposition|16.50306
2015-10-27T17:40:05.798586Z|Xposition|16.50305
